F1;F2
0.000007907503972372231;0.05972223037946723
0.0000069794699113541975;0.20559233442642075
0.000001483323438246967;0.10857384613553332
0.000000022059189119927276;0.008531392947598367
0.00000003432036061151196;0.021615459003476258
0.000000047259015555275123;0.052343695614652706
0.0000006611318385638053;0.006520430435272352
0.0000033178094644714067;0.06647196664900928
0.00004848327979049634;0.10008386032249628
0.000002984009456046613;0.0008124236008965606
